,laf005_per_hour,laf01_per_hour,laf05_per_hour,laf10_per_hour,laf25_per_hour,laf50_per_hour,laf75_per_hour,laf90_per_hour,laf95_per_hour,laf98_per_hour,laf99_per_hour,laf995_per_hour
2022-02-09 05:00:00,61.75,57.9,50.05,46.85,45.0,44.3,43.65,43.15,42.85,42.55,42.400000000000006,42.2
2022-02-09 06:00:00,68.35,65.35,57.85,53.3,48.8,46.0,44.55,43.849999999999994,43.45,43.1,42.95,42.75
2022-02-09 07:00:00,71.0,68.6,63.45,60.7,55.65,50.45,46.75,45.45,44.95,44.5,44.25,44.05
2022-02-09 08:00:00,71.2,69.65,65.0,62.55,58.85,54.349999999999994,49.900000000000006,47.7,46.9,46.25,45.900000000000006,45.6
2022-02-09 09:00:00,70.4,69.25,64.4,61.900000000000006,58.150000000000006,54.25,50.55,48.15,47.15,46.4,46.05,45.75
2022-02-09 10:00:00,70.75,69.2,64.7,62.25,58.150000000000006,53.6,49.75,47.5,46.65,45.95,45.65,45.45
2022-02-09 11:00:00,71.19999999999999,69.7,65.15,62.65,58.75,54.5,50.65,48.2,47.3,46.55,46.2,45.95
2022-02-09 12:00:00,71.3,70.05,65.15,62.6,58.7,54.8,51.099999999999994,48.55,47.55,46.8,46.400000000000006,46.15
2022-02-09 13:00:00,71.0,69.69999999999999,65.25,62.6,58.5,54.3,50.599999999999994,48.25,47.4,46.7,46.3,46.05
2022-02-09 14:00:00,72.05000000000001,70.25,65.25,62.45,58.4,54.25,50.45,48.2,47.4,46.7,46.3,46.0
2022-02-09 15:00:00,71.80000000000001,70.0,64.35,61.45,57.3,53.15,49.7,47.75,47.0,46.400000000000006,46.05,45.8
2022-02-09 16:00:00,70.05000000000001,68.5,63.85,61.25,57.1,52.849999999999994,49.5,47.65,46.900000000000006,46.25,45.9,45.650000000000006
2022-02-09 17:00:00,70.0,68.4,64.25,61.85,58.0,53.8,50.2,47.85,46.95,46.2,45.849999999999994,45.6
2022-02-09 18:00:00,71.44999999999999,70.1,65.55,62.85,58.55,53.95,50.25,47.85,47.05,46.400000000000006,46.099999999999994,45.900000000000006
2022-02-09 19:00:00,72.25,70.75,66.25,63.4,58.7,53.900000000000006,50.25,48.05,47.3,46.650000000000006,46.25,45.95
2022-02-09 20:00:00,74.75,70.45,65.05,62.4,57.8,52.85,49.3,47.400000000000006,46.65,46.0,45.6,45.3
2022-02-09 21:00:00,73.3,69.05,63.05,60.05,55.25,50.5,47.5,46.150000000000006,45.55,45.05,44.75,44.55
2022-02-09 22:00:00,70.94999999999999,68.1,61.95,58.7,53.3,48.9,46.650000000000006,45.400000000000006,44.85,44.400000000000006,44.099999999999994,43.900000000000006
2022-02-09 23:00:00,70.6,67.55,60.849999999999994,57.7,52.15,48.0,46.0,44.8,44.25,43.8,43.55,43.35
2022-02-10 00:00:00,67.44999999999999,65.4,59.15,56.0,50.95,46.85,45.05,44.15,43.7,43.3,43.099999999999994,42.900000000000006
2022-02-10 01:00:00,65.25,62.95,55.95,52.45,48.45,45.650000000000006,44.349999999999994,43.599999999999994,43.25,42.85,42.65,42.45
2022-02-10 02:00:00,57.55,55.3,49.8,47.55,45.599999999999994,44.650000000000006,43.9,43.3,43.0,42.650000000000006,42.45,42.25
2022-02-10 03:00:00,53.9,51.8,46.8,46.1,45.25,44.55,43.849999999999994,43.3,43.0,42.7,42.5,42.3
2022-02-10 04:00:00,56.9,54.650000000000006,47.15,46.2,45.3,44.55,43.9,43.349999999999994,43.05,42.8,42.6,42.4
2022-02-10 05:00:00,61.599999999999994,59.45,51.45,48.3,46.0,45.05,44.35,43.75,43.45,43.2,42.95,42.8
2022-02-10 06:00:00,67.35,65.0,58.15,54.05,49.0,46.35,45.35,44.75,44.4,44.05,43.75,43.6
2022-02-10 07:00:00,69.75,67.6,62.699999999999996,60.099999999999994,54.5,49.5,46.9,46.0,45.55,45.150000000000006,44.9,44.7
2022-02-10 08:00:00,71.6,69.65,65.19999999999999,62.95,58.85,54.349999999999994,50.5,48.45,47.5,46.75,46.3,45.95
2022-02-10 09:00:00,72.65,70.80000000000001,66.65,64.5,60.5,56.3,52.45,49.599999999999994,48.25,47.15,46.55,46.150000000000006
2022-02-10 10:00:00,73.0,71.7,68.2,66.0,61.55,56.25,51.85,49.099999999999994,47.650000000000006,46.65,46.2,45.900000000000006
2022-02-10 11:00:00,73.05000000000001,71.75,68.30000000000001,66.0,61.55,55.75,50.8,48.55,47.45,46.7,46.349999999999994,46.05
2022-02-10 12:00:00,72.45,71.05,67.2,65.1,60.75,55.05,50.2,48.15,47.45,46.85,46.55,46.25
2022-02-10 13:00:00,72.05000000000001,70.69999999999999,66.95,64.65,60.3,55.15,50.55,48.25,47.45,46.85,46.5,46.2
2022-02-10 14:00:00,71.60000000000001,70.5,67.0,64.69999999999999,60.45,55.05,50.5,48.05,47.150000000000006,46.5,46.1,45.8
2022-02-10 15:00:00,71.35000000000001,70.4,66.4,64.3,60.5,55.35,51.05,48.25,47.150000000000006,46.349999999999994,45.9,45.55
2022-02-10 16:00:00,71.60000000000001,70.45,65.8,63.349999999999994,59.35,54.6,50.7,48.099999999999994,47.05,46.2,45.8,45.45
2022-02-10 17:00:00,71.95000000000002,70.95,66.94999999999999,64.6,60.35,55.400000000000006,51.05,48.599999999999994,47.55,46.7,46.4,46.1
2022-02-10 18:00:00,71.85000000000001,70.9,67.94999999999999,65.94999999999999,61.7,56.75,51.900000000000006,49.15,48.0,47.15,46.85,46.5
2022-02-10 19:00:00,71.9,70.80000000000001,67.55,65.55000000000001,61.0,55.75,51.05,48.5,47.55,46.85,46.5,46.2
2022-02-10 20:00:00,71.80000000000001,70.85,67.1,64.80000000000001,59.900000000000006,53.85,49.5,47.55,46.849999999999994,46.3,45.95,45.75
2022-02-10 21:00:00,70.75,69.6,65.55000000000001,62.7,56.85,51.0,47.75,46.45,45.95,45.5,45.2,45.0
2022-02-10 22:00:00,69.70000000000002,68.2,63.75,60.650000000000006,54.150000000000006,49.349999999999994,46.849999999999994,45.75,45.3,44.85,44.5,44.25
2022-02-10 23:00:00,69.4,67.7,62.400000000000006,59.05000000000001,53.150000000000006,48.75,46.3,45.2,44.7,44.25,43.900000000000006,43.65
2022-02-11 00:00:00,67.2,65.35,59.2,55.7,50.7,47.0,45.15,44.25,43.849999999999994,43.45,43.150000000000006,42.95
2022-02-11 01:00:00,63.25000000000001,61.1,54.400000000000006,50.7,47.25,45.25,44.25,43.6,43.3,42.95,42.7,42.5
2022-02-11 02:00:00,61.400000000000006,58.5,50.25,47.25000000000001,45.5,44.6,43.9,43.4,43.1,42.8,42.650000000000006,42.45
2022-02-11 03:00:00,61.00000000000001,58.25,49.05,46.55000000000001,45.349999999999994,44.55,43.849999999999994,43.349999999999994,43.05,42.75,42.6,42.4
2022-02-11 04:00:00,58.75000000000001,56.3,48.55,46.55000000000001,45.45,44.7,44.0,43.5,43.2,42.9,42.7,42.55
2022-02-11 05:00:00,60.05000000000001,57.95,51.5,48.7,46.05,45.15,44.400000000000006,43.900000000000006,43.599999999999994,43.3,43.099999999999994,42.95
2022-02-11 06:00:00,66.45000000000002,64.89999999999999,59.0,55.30000000000001,50.85,46.5,45.35,44.75,44.4,44.05,43.849999999999994,43.650000000000006
2022-02-11 07:00:00,73.00000000000001,70.79999999999998,64.45,61.25000000000001,57.1,51.15,48.6,46.8,46.2,45.7,45.45,45.2
2022-02-11 08:00:00,74.75000000000001,72.5,66.6,63.650000000000006,59.8,55.849999999999994,52.1,49.25,48.4,47.65,47.2,46.849999999999994
2022-02-11 09:00:00,71.85000000000002,70.3,65.25,62.95,59.25,55.4,51.45,49.0,48.15,47.45,46.95,46.599999999999994
2022-02-11 10:00:00,71.4,70.1,65.1,62.7,59.2,54.9,51.2,48.45,47.4,46.75,46.35,46.05
2022-02-11 11:00:00,72.85000000000002,71.14999999999999,66.4,63.65,60.3,55.65,51.75,48.75,47.7,46.95,46.55,46.25
2022-02-11 12:00:00,72.65,70.89999999999999,65.55000000000001,62.75,59.1,54.849999999999994,51.05,48.8,48.05,47.4,47.0,46.7
2022-02-11 13:00:00,71.9,70.3,65.30000000000001,62.6,58.45,54.7,51.35,49.45,48.7,48.05,47.6,47.25
2022-02-11 14:00:00,72.15,70.19999999999999,65.05000000000001,62.3,58.2,54.2,50.7,48.7,47.9,47.3,46.900000000000006,46.55
2022-02-11 15:00:00,70.95000000000002,69.35,64.25,61.65,57.9,54.2,51.0,48.85,47.9,47.099999999999994,46.650000000000006,46.3
2022-02-11 16:00:00,69.85000000000002,68.54999999999998,64.19999999999999,61.65,57.95,54.45,51.55,49.4,48.4,47.4,46.85,46.45
2022-02-11 17:00:00,70.15000000000002,68.69999999999999,64.55,62.05,58.150000000000006,54.2,50.8,48.599999999999994,47.65,46.85,46.35,46.0
2022-02-11 18:00:00,70.25000000000001,68.9,64.8,62.45,58.55,54.5,50.75,48.55,47.599999999999994,46.85,46.3,45.95
2022-02-11 19:00:00,70.85000000000001,69.55,64.85,62.25,58.349999999999994,54.5,50.849999999999994,48.650000000000006,47.75,46.95,46.45,46.1
2022-02-11 20:00:00,73.70000000000002,71.19999999999999,65.8,62.2,57.9,54.05,50.4,48.2,47.3,46.599999999999994,46.25,45.95
2022-02-11 21:00:00,73.15,70.8,65.25,61.650000000000006,56.95,52.65,49.2,47.4,46.599999999999994,46.0,45.7,45.400000000000006
